terminal_name,locked,installed,install_date,temporary,place_id,common_name,removal_date
200006,false,true,1326790860000,false,BikePoints_471,"Hewison Street, Old Ford",
200019,false,true,1326791160000,false,BikePoints_472,"Malmesbury Road, Bow",
022167,false,true,1326816540000,false,BikePoints_473,"Millharbour, Millwall",
200155,false,true,1326822960000,false,BikePoints_474,"Gascoyne Road, Victoria Park",
200004,false,true,1326825480000,false,BikePoints_475,"Lightermans Road, Millwall",
200009,false,true,1326962100000,false,BikePoints_476,"Stebondale Street, Cubitt Town",
200018,false,true,1326963780000,false,BikePoints_477,"Spindrift Avenue, Millwall",
200012,false,true,1326965580000,false,BikePoints_478,"Stepney Green Station, Stepney",
200156,false,true,1326966240000,false,BikePoints_479,"Pott Street, Bethnal Green",
200115,false,true,1326975420000,false,BikePoints_480,"Flamborough Street, Limehouse",
200022,false,true,1326996480000,false,BikePoints_481,"Saunders Ness Road, Cubitt Town",
200052,false,true,1326996720000,false,BikePoints_482,"Exhibition Road Museums 2, South Kensington",
022166,false,true,1327088280000,false,BikePoints_483,"Albert Gardens, Stepney",
022172,false,true,1327339740000,false,BikePoints_484,"Bromley High Street, Bow",
022173,false,true,1327255440000,false,BikePoints_485,"Old Ford Road, Bethnal Green",
022174,false,true,1327338660000,false,BikePoints_486,"Granby Street, Shoreditch",
022175,false,true,1327936860000,false,BikePoints_487,"Canton Street, Poplar",
022176,false,true,1327254960000,false,BikePoints_488,"Reardon Street, Wapping",
200090,false,true,,false,BikePoints_490,"Pennington Street, Wapping",
200249,false,true,1327256220000,false,BikePoints_491,"Queen Mary's, Mile End",
200230,false,true,1327256520000,false,BikePoints_492,"Maplin Street, Mile End",
200233,false,true,1327433220000,false,BikePoints_494,"South Quay East, Canary Wharf",
200252,false,true,1327340460000,false,BikePoints_495,"Bow Church Station, Bow",
200255,false,true,1327400820000,false,BikePoints_496,"Devons Road, Bow",
200242,false,true,1327398420000,false,BikePoints_497,"Merchant Street, Bow",
200251,false,true,1327398660000,false,BikePoints_498,"Bow Road Station, Bow",
200011,false,true,1327407960000,false,BikePoints_499,"Furze Green, Bow",
200148,false,true,1327430040000,false,BikePoints_500,"Ansell House, Stepney",
200073,false,true,1327430220000,false,BikePoints_501,"Cephas Street, Bethnal Green",
200241,false,true,1563957840000,false,BikePoints_502,"Bonner Gate, Victoria Park",
200250,false,true,1327492920000,false,BikePoints_503,"Cleveland Way, Stepney",
200243,false,true,1327937820000,false,BikePoints_504,"St. John's Park, Cubitt Town",
200038,false,true,1327937460000,false,BikePoints_505,"Ackroyd Drive, Bow",
200036,false,true,1327938660000,false,BikePoints_506,"Bell Lane, Liverpool Street",
200131,false,true,1327938420000,false,BikePoints_507,"Clarkson Street, Bethnal Green",
200157,false,true,1327938180000,false,BikePoints_508,"Fournier Street, Whitechapel",
200253,false,true,1327938120000,false,BikePoints_509,"Fore Street, Guildhall",
200238,false,true,,false,BikePoints_510,"Westferry DLR, Limehouse",
200256,false,true,1327937940000,false,BikePoints_511,"Sutton Street, Shadwell",
200083,false,true,1328112600000,false,BikePoints_512,"Pritchard's Road, Bethnal Green",
200162,false,true,,false,BikePoints_513,"Watney Market, Stepney",
200008,false,true,1328201520000,false,BikePoints_514,"Portman Square, Marylebone",
200080,false,true,,false,BikePoints_515,"Russell Gardens, Olympia",
200089,false,true,1328202420000,false,BikePoints_516,"Chrisp Street Market, Poplar",
200027,false,true,1326790860000,false,BikePoints_517,"Ford Road, Old Ford",
200041,false,true,,false,BikePoints_518,"Antill Road, Mile End",
200254,false,true,,false,BikePoints_519,"Teviot Street, Poplar",
200234,false,true,,false,BikePoints_520,"Bancroft Road, Bethnal Green",
200030,false,true,,false,BikePoints_521,"Driffield Road, Old Ford",
300210,false,true,1446485820000,false,BikePoints_782,"Halford Road, West Kensington",
300213,false,true,1448529660000,false,BikePoints_783,"Monier Road, Hackney Wick",
300200,false,true,1452789240000,false,BikePoints_784,"East Village, Queen Elizabeth Olympic Park",
300233,false,true,1451908440000,false,BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park",
300029,false,true,1451918160000,false,BikePoints_786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",
300227,false,true,1451900700000,false,BikePoints_787,"Timber Lodge, Queen Elizabeth Olympic Park",
300226,false,true,1451906880000,false,BikePoints_788,"Copper Box Arena, Queen Elizabeth Olympic Park",
300021,false,true,1452507000000,false,BikePoints_789,"Podium, Queen Elizabeth Olympic Park",
300234,false,true,1452687420000,false,BikePoints_790,"Stratford Station, Stratford",
300214,false,true,1454926380000,false,BikePoints_792,"Blackfriars Road, Southwark",
300205,false,true,1459424760000,false,BikePoints_793,"Cromer Street, Bloomsbury",
300204,false,true,1456404240000,false,BikePoints_794,"Victoria Rise, Clapham Common",
300203,false,true,1456744740000,false,BikePoints_795,"Euston Square Gardens, Euston",
300201,false,true,1456746420000,false,BikePoints_796,"Coram Street, Bloomsbury",
300211,false,true,1456839540000,false,BikePoints_797,"Ossulston Street, Somers Town",
300212,false,true,1464787980000,false,BikePoints_798,"Birkenhead Street, King's Cross",
300202,false,true,1464876480000,false,BikePoints_799,"Kings Gate House, Westminster",
300248,false,true,1457107140000,false,BikePoints_800,"Sopwith Way, Battersea Park",
300208,false,true,1458824640000,false,BikePoints_801,"Lavington Street, Bankside",
300209,false,true,1464865500000,false,BikePoints_802,"Albert Square, Stockwell",
300238,false,true,1464787860000,false,BikePoints_803,"Southwark Street, Bankside",
300243,false,true,1459410960000,false,BikePoints_804,"Good's Way, King's Cross",
300244,false,true,1467626400000,false,BikePoints_805,"The Metropolitan, Portobello",
300241,false,true,1472723460000,false,BikePoints_806,"Handyside Street, King's Cross",
300236,false,true,1466715600000,false,BikePoints_807,"Bevington Road West, North Kensington",
300207,false,true,1461753540000,false,BikePoints_808,"Gauden Road, Clapham",
300240,false,true,1467640800000,false,BikePoints_809,"Lincoln's Inn Fields, Holborn",
300237,false,true,1464943200000,false,BikePoints_810,"Tate Modern, Bankside",
300228,false,true,1469538960000,false,BikePoints_811,"Westferry Circus, Canary Wharf",
300217,false,true,1469005200000,false,BikePoints_812,"Here East North, Queen Elizabeth Olympic Park",
300224,false,true,1467627120000,false,BikePoints_813,"New Spring Gardens Walk, Vauxhall",
300245,false,true,1464870060000,false,BikePoints_814,"Clapham Road, Lingham Street, Stockwell",
300231,false,true,1462357680000,false,BikePoints_815,"Lambeth Palace Road, Waterloo",
300219,false,true,1489065360000,false,BikePoints_816,"Here East South, Queen Elizabeth Olympic Park",
300232,false,true,1464949140000,false,BikePoints_817,"Riverlight South, Nine Elms",
300249,false,true,1563958740000,false,BikePoints_818,"Westminster Pier, Westminster",
300246,false,true,1476360120000,false,BikePoints_819,"Belvedere Road 2, South Bank",
300239,false,true,1481807940000,false,BikePoints_820,"Victory Place, Walworth",
300221,false,true,1487335920000,false,BikePoints_821,"Battersea Power Station, Battersea Park",
300242,false,true,1500554880000,false,BikePoints_826,"Allington Street, Victoria",
300247,false,true,1517788800000,false,BikePoints_827,"Cranmer Road, Stockwell",
300225,false,true,1517788800000,false,BikePoints_828,"Normandy Road, Stockwell",
300230,false,true,1517443200000,false,BikePoints_829,"Wynne Road, Stockwell",
300229,false,true,1517961600000,false,BikePoints_830,"Sidney Road, Stockwell",
300215,false,true,1517961600000,false,BikePoints_831,"St John's Crescent, Brixton",
200240,false,true,1517961600000,false,BikePoints_832,"Ferndale Road, Brixton",
300206,false,true,1517875200000,false,BikePoints_833,"Saltoun Road, Brixton",
300216,false,true,1529449200000,false,BikePoints_834,"Gas Holders, Battersea Park",
300220,false,true,,false,BikePoints_835,"Farringdon Street, Holborn",
300235,false,true,,false,BikePoints_836,"York Way, Kings Cross",
300222,false,true,1539254700000,false,BikePoints_838,"Fore Street Avenue, Guildhall",
200144,false,true,1544611140000,false,BikePoints_839,"Sea Containers, South Bank",
002679,false,true,1599752640000,false,BikePoints_840,"George Row, Bermondsey",
002667,false,true,,false,BikePoints_841,"Tower Wharf, Bermondsey",
300250,false,true,1600856400000,false,BikePoints_842,"Temple Gardens, Temple",
300252,false,true,1608298140000,false,BikePoints_844,"Canada Water Station, Rotherhithe",
300253,false,true,1608303660000,false,BikePoints_845,"Bermondsey Station, Bermondsey",
003477,false,true,1279289760000,false,BikePoints_169,"Porchester Place, Paddington",
001057,false,true,1279290180000,false,BikePoints_170,"Hardwick Street, Clerkenwell",
003459,false,true,1279291200000,false,BikePoints_171,"Collingham Gardens, Earl's Court",
001124,false,true,1279291500000,false,BikePoints_172,"Sumner Place, South Kensington",
001176,false,true,1279292700000,false,BikePoints_173,"Waterloo Road, South Bank",
001100,false,true,1279295940000,false,BikePoints_174,"Strand, Strand",
000997,false,true,1529674980000,false,BikePoints_175,"Worship Street, Shoreditch",
001173,false,true,1279297560000,false,BikePoints_176,"Gloucester Terrace, Bayswater",
001122,false,true,1279297740000,false,BikePoints_177,"Ashley Place, Victoria",
003460,false,true,1279297920000,false,BikePoints_178,"Warwick Square, Pimlico",
001126,false,true,1279298220000,false,BikePoints_180,"North Audley Street, Mayfair",
003473,false,true,1279298460000,false,BikePoints_181,"Belgrave Square, Belgravia",
001166,false,true,1279363140000,false,BikePoints_182,"Bell Street , Marylebone",
001165,false,true,1279364160000,false,BikePoints_183,"Riverlight North, Nine Elms",
001164,false,true,1279364280000,false,BikePoints_184,"Portland Place, Marylebone",
001174,false,true,1279365360000,false,BikePoints_185,"Alderney Street, Pimlico",
001167,false,true,1279365480000,false,BikePoints_186,"South Wharf Road, Paddington",
001172,false,true,1279365720000,false,BikePoints_187,"Queen's Gate (South), South Kensington",
001112,false,true,1279376760000,false,BikePoints_188,"Nutford Place, Marylebone",
001104,false,true,1279377180000,false,BikePoints_189,"Claremont Square, Angel",
001106,false,true,1279381080000,false,BikePoints_190,"Rampayne Street, Pimlico",
001075,false,true,1279383120000,false,BikePoints_191,"Hyde Park Corner, Hyde Park",
001163,false,true,1279383300000,false,BikePoints_192,"Wardour Street, Soho",
000963,false,true,1279392479356,false,BikePoints_193,"Bankside Mix, Bankside",
000960,false,true,1279392479395,false,BikePoints_194,"Hop Exchange, The Borough",
000959,false,true,1279392479432,false,BikePoints_195,"Milroy Walk, South Bank",
000961,false,true,1279392479471,false,BikePoints_196,"Union Street, The Borough",
000962,false,true,1279392479520,false,BikePoints_197,"Stamford Street, South Bank",
001080,false,true,1279441800000,false,BikePoints_199,"Great Tower Street, Monument",
001105,false,true,1279441920000,false,BikePoints_200,"LMU Commercial Road, Whitechapel",
001162,false,true,1279444080000,false,BikePoints_201,"Dorset Square, Marylebone",
001102,false,true,1279444320000,false,BikePoints_202,"Leman Street, Aldgate",
001040,false,true,1279445580000,false,BikePoints_203,"West Smithfield Rotunda, Farringdon",
003468,false,true,1279466640000,false,BikePoints_204,"Margery Street, Clerkenwell",
001171,false,true,1279471380000,false,BikePoints_206,"New Road 1 , Whitechapel",
001169,false,true,1279558140000,false,BikePoints_207,"Grosvenor Crescent, Belgravia",
001175,false,true,1279472580000,false,BikePoints_208,"Mallory Street, Marylebone",
003476,false,true,1279535160000,false,BikePoints_210,"Hinde Street, Marylebone",
003469,false,true,1279535820000,false,BikePoints_211,"Cadogan Place, Knightsbridge",
003487,false,true,1279536840000,false,BikePoints_212,"Campden Hill Road, Notting Hill",
001109,false,true,1279537020000,false,BikePoints_213,"Wellington Arch, Hyde Park",
001079,false,true,1279537200000,false,BikePoints_214,"Endsleigh Gardens, Euston",
001092,false,true,1279537380000,false,BikePoints_215,"Moorfields, Moorgate",
003479,false,true,1279537920000,false,BikePoints_216,"Old Brompton Road, South Kensington",
002587,false,true,1279538040000,false,BikePoints_217,"Wormwood Street, Liverpool Street",
003486,false,true,1279543740000,false,BikePoints_218,"St. Luke's Church, Chelsea",
001183,false,true,1279545900000,false,BikePoints_219,"Bramham Gardens, Earl's Court",
001179,false,true,1279546320000,false,BikePoints_220,"Chelsea Green, Chelsea",
001170,false,true,1279552200000,false,BikePoints_221,"Horseferry Road, Westminster",
001101,false,true,1279614120000,false,BikePoints_222,"Knightsbridge, Hyde Park",
003481,false,true,1279614420000,false,BikePoints_223,"Rodney Road , Walworth",
001150,false,true,1279615020000,false,BikePoints_224,"Queensway, Kensington Gardens",
001182,false,true,1279616280000,false,BikePoints_225,"Notting Hill Gate Station, Notting Hill",
003488,false,true,1279616520000,false,BikePoints_226,"Charles II Street, West End",
003470,false,true,1279616700000,false,BikePoints_227,"Great Percy Street, Clerkenwell",
001067,false,true,1279616880000,false,BikePoints_228,"St. James's Square, St. James's",
001151,false,true,1279617780000,false,BikePoints_229,"Whitehall Place, Strand",
001144,false,true,1279618020000,false,BikePoints_230,"Poured Lines, Bankside",
001089,false,true,1279622820000,false,BikePoints_231,"Queen's Gate (Central), South Kensington",
001139,false,true,1279623240000,false,BikePoints_232,"Carey Street, Holborn",
001153,false,true,1279624260000,false,BikePoints_233,"Pall Mall East, West End",
001081,false,true,1279624680000,false,BikePoints_234,"Liverpool Road (N1 Centre), Angel",
001154,false,true,1279625640000,false,BikePoints_235,"Kennington Road  , Vauxhall",
003483,false,true,1279625940000,false,BikePoints_236,"Fashion Street, Whitechapel",
003467,false,true,1279799040000,false,BikePoints_237,"Dock Street, Wapping",
001099,false,true,1279627920000,false,BikePoints_238,"Frampton Street, Paddington",
001090,false,true,1279628160000,false,BikePoints_239,"Warren Street Station, Euston",
003472,false,true,1279628280000,false,BikePoints_240,"Colombo Street, Southwark",
003482,false,true,1279628640000,false,BikePoints_242,"Beaumont Street, Marylebone",
001103,false,true,1279628940000,false,BikePoints_243,"Gloucester Street, Pimlico",
001145,false,true,1279629240000,false,BikePoints_244,"Earnshaw Street , Covent Garden",
001140,false,true,1279629660000,false,BikePoints_245,"Grosvenor Road, Pimlico",
001159,false,true,1279639740000,false,BikePoints_246,"Berry Street, Clerkenwell",
001091,false,true,1279639920000,false,BikePoints_247,"St. John's Wood Church, The Regent's Park",
001088,false,true,1279640160000,false,BikePoints_248,"Triangle Car Park, Hyde Park",
001137,false,true,1279640400000,false,BikePoints_249,"Harper Road, The Borough",
003440,false,true,1279641000000,false,BikePoints_250,"Royal Avenue 1, Chelsea",
001161,false,true,1279700160000,false,BikePoints_251,"Brushfield Street, Liverpool Street",
001111,false,true,1279700640000,false,BikePoints_252,"Jubilee Gardens, South Bank",
001051,false,true,1279700820000,false,BikePoints_253,"Shoreditch Park, Hoxton",
200161,false,true,,false,BikePoints_522,"Clinton Road, Mile End",
200160,false,true,,false,BikePoints_523,"Langdon Park, Poplar",
200017,false,true,1328515080000,false,BikePoints_524,"Lancaster Gate , Bayswater",
200153,false,true,1643301180000,false,BikePoints_525,"Blythe Road, Olympia",
200143,false,true,,false,BikePoints_526,"Lancaster Drive, Blackwall",
200154,false,true,1328777280000,false,BikePoints_527,"Hansard Mews, Holland Park",
200088,false,true,1328777880000,false,BikePoints_528,"Clarges Street, Mayfair",
200010,false,true,,false,BikePoints_529,"Manresa Road, Chelsea",
200146,false,true,,false,BikePoints_530,"Newby Place, Poplar",
200167,false,true,1328778840000,false,BikePoints_531,"Twig Folly Bridge, Mile End",
200163,false,true,1328886360000,false,BikePoints_532,"Jubilee Plaza, Canary Wharf",
200165,false,true,,false,BikePoints_533,"Wellington Row, Bethnal Green",
200159,false,true,,false,BikePoints_534,"Goldsmith's Row, Haggerston",
200145,false,true,,false,BikePoints_535,"Gloucester Avenue, Camden Town",
200024,false,true,,false,BikePoints_536,"Queensbridge Road, Haggerston",
200239,false,true,1330352880000,false,BikePoints_537,"Old Montague Street, Whitechapel",
200050,false,true,,false,BikePoints_538,"Naval Row, Blackwall",
200151,false,true,,false,BikePoints_539,"Hoxton Station, Hoxton",
200134,false,true,,false,BikePoints_540,"Albany Street, The Regent's Park",
200096,false,true,,false,BikePoints_541,"Green Park Station, Mayfair",
200147,false,true,,false,BikePoints_542,"Salmon Lane, Limehouse",
200065,false,true,,false,BikePoints_543,"Lansdowne Walk, Ladbroke Grove",
200051,false,true,,false,BikePoints_544,"Percival Street, Finsbury",
200070,false,true,,false,BikePoints_545,"Arlington Road, Camden Town",
200044,false,true,,false,BikePoints_546,"New Fetter Lane, Holborn",
200127,false,true,,false,BikePoints_547,"East India DLR, Blackwall",
200076,false,true,,false,BikePoints_548,"Westminster Bridge Road, Elephant & Castle",
200132,false,true,,false,BikePoints_549,"Gaywood  Street, Elephant & Castle",
200102,false,true,,false,BikePoints_550,"Harford Street, Mile End",
200066,false,true,1330071720000,false,BikePoints_551,"Import Dock, Canary Wharf",
200149,false,true,,false,BikePoints_552,"Watney Street, Shadwell",
200064,false,true,,false,BikePoints_553,"Regent's Row , Haggerston",
200078,false,true,,false,BikePoints_554,"Aberfeldy Street, Poplar",
200138,false,true,,false,BikePoints_556,"Heron Quays DLR, Canary Wharf",
200203,false,true,,false,BikePoints_557,"King Edward Street, St Pauls",
200048,false,true,1399635120000,false,BikePoints_558,"Page Street, Westminster",
200111,false,true,,false,BikePoints_559,"Abbotsbury Road, Holland Park",
200015,false,true,,false,BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",
200037,false,true,1330503540000,false,BikePoints_561,"Rectory Square, Stepney",
200074,false,true,1330503420000,false,BikePoints_562,"Bury Place, Holborn",
200232,false,true,,false,BikePoints_563,"Preston's Road, Cubitt Town",
200068,false,true,,false,BikePoints_564,"Somerset House, Strand",
200135,false,true,,false,BikePoints_565,"Selby Street, Whitechapel",
200141,false,true,1330937940000,false,BikePoints_566,"Westfield Ariel Way, White City",
200110,false,true,,false,BikePoints_568,"Bishop's Bridge Road West, Bayswater",
200248,false,true,,false,BikePoints_569,"Pitfield Street Central, Hoxton",
200099,false,true,1330773180000,false,BikePoints_570,"Upper Bank Street, Canary Wharf",
200061,false,true,1330620180000,false,BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",
200026,false,true,,false,BikePoints_572,"Greenland Road, Camden Town",
200001,false,true,1331796060000,false,BikePoints_573,"Limerston Street, West Chelsea",
200246,false,true,1333618560000,false,BikePoints_574,"Eagle Wharf Road, Hoxton",
200109,false,true,,false,BikePoints_576,"Alpha Grove, Millwall",
200247,false,true,,false,BikePoints_577,"Globe Town Market, Bethnal Green",
200244,false,true,1330444680000,false,BikePoints_578,"Hollybush Gardens, Bethnal Green",
200128,false,true,,false,BikePoints_579,"Queen Street 2, Bank",
200084,false,true,1392208500000,false,BikePoints_580,"Doddington Grove, Kennington",
200005,false,true,1331883540000,false,BikePoints_581,"New Cavendish Street, Marylebone",
200231,false,true,,false,BikePoints_583,"Abingdon Green, Westminster",
200086,false,true,,false,BikePoints_584,"Ilchester Gardens, Bayswater",
200092,false,true,1331797200000,false,BikePoints_586,"Mudchute DLR, Cubitt Town",
200101,false,true,1332406320000,false,BikePoints_587,"Monument Street, Monument",
200071,false,true,1330937820000,false,BikePoints_588,"Hoxton Street, Hoxton",
200060,false,true,,false,BikePoints_589,"Drayton Gardens, West Chelsea",
200236,false,true,,false,BikePoints_590,"Greenberry Street, St.John's Wood",
200108,false,true,,false,BikePoints_592,"Bishop's Bridge Road East, Bayswater",
200058,false,true,,false,BikePoints_593,"Northdown Street, King's Cross",
200226,false,true,1331710680000,false,BikePoints_594,"Kingsway Southbound, Strand",
200142,false,true,,false,BikePoints_595,"Hammersmith Road, Hammersmith",
200237,false,true,,false,BikePoints_596,"Parson's Green , Parson's Green",
200229,false,true,,false,BikePoints_597,"Fulham Park Road, Fulham",
200166,false,true,1501544700000,false,BikePoints_598,"Southerton Road, Hammersmith",
200235,false,true,,false,BikePoints_599,"Manbre Road, Hammersmith",
200133,false,true,,false,BikePoints_600,"South Lambeth Road, Vauxhall",
200136,false,true,,false,BikePoints_601,"BBC White City, White City",
200211,false,true,,false,BikePoints_602,"Union Grove, Wandsworth Road",
200137,false,true,,false,BikePoints_603,"Caldwell Street, Stockwell",
200195,false,true,,false,BikePoints_604,"St Martins Close, Camden Town",
200198,false,true,,false,BikePoints_605,"Seymour Place, Marylebone",
200218,false,true,,false,BikePoints_606,"Addison Road, Holland Park",
200125,false,true,,false,BikePoints_607,"Putney Bridge Station, Fulham",
200224,false,true,,false,BikePoints_608,"Colet Gardens, Hammersmith",
200208,false,true,1380109980000,false,BikePoints_609,"Sugden Road, Clapham",
200222,false,true,1380113460000,false,BikePoints_610,"Danvers Street, West Chelsea",
200067,false,true,1380203940000,false,BikePoints_611,"Princedale Road , Holland Park",
200175,false,true,1380294600000,false,BikePoints_612,"Wandsworth Rd, Isley Court, Wandsworth Road",
200214,false,true,1380211860000,false,BikePoints_613,"Woodstock Grove, Shepherd's Bush",
200025,false,true,1380795000000,false,BikePoints_614,"London Fields, Hackney Central",
003471,false,true,1279700940000,false,BikePoints_254,"Chadwell Street, Angel",
001147,false,true,1279702560000,false,BikePoints_255,"Clifton Road, Maida Vale",
003484,false,true,1279708020000,false,BikePoints_256,"Houghton Street, Strand",
001194,false,true,1279708140000,false,BikePoints_257,"Westminster University, Marylebone",
001193,false,true,1279708380000,false,BikePoints_258,"Kensington Gore, Knightsbridge",
001180,false,true,1279709100000,false,BikePoints_259,"Bourne Street, Belgravia",
003489,false,true,1279711020000,false,BikePoints_260,"Broadwick Street, Soho",
003491,false,true,1279711200000,false,BikePoints_261,"Princes Square, Bayswater",
001095,false,true,1279711620000,false,BikePoints_262,"LSBU (Borough Road), Elephant & Castle",
001184,false,true,1279712160000,false,BikePoints_263,"St. Mary Axe, Aldgate",
001146,false,true,1279712520000,false,BikePoints_264,"Tysoe Street, Clerkenwell",
003490,false,true,1279714320000,false,BikePoints_265,"Southwick Street, Paddington",
001204,false,true,1279714560000,false,BikePoints_266,"Queen's Gate (North), Kensington",
001155,false,true,1279714740000,false,BikePoints_267,"Regency Street, Westminster",
001087,false,true,1279714920000,false,BikePoints_268,"Belgrave Road, Victoria",
001209,false,true,1279715100000,false,BikePoints_269,"Empire Square, The Borough",
001190,false,true,1279720380000,false,BikePoints_270,"Kennington Lane Rail Bridge, Vauxhall",
001136,false,true,1279720920000,false,BikePoints_271,"London Zoo,  The Regent's Park",
001133,false,true,1279721220000,false,BikePoints_272,"Baylis Road, Waterloo",
001186,false,true,1279721400000,false,BikePoints_273,"Belvedere Road 1, South Bank",
001134,false,true,1279721580000,false,BikePoints_274,"Warwick Road, Olympia",
001191,false,true,1279721880000,false,BikePoints_275,"Barbican Centre, Barbican",
001098,false,true,1279723200000,false,BikePoints_276,"Lower Thames Street, Monument",
001143,false,true,1279723320000,false,BikePoints_277,"Kensington Church Street, Kensington",
001142,false,true,1279723500000,false,BikePoints_278,"Tooley Street, Bermondsey",
001108,false,true,1279723740000,false,BikePoints_279,"North Wharf Road, Paddington",
003462,false,true,1279726440000,false,BikePoints_280,"Royal Avenue 2, Chelsea",
003480,false,true,1279726620000,false,BikePoints_281,"Smith Square, Westminster",
001077,false,true,1279726980000,false,BikePoints_282,"Royal London Hospital, Whitechapel",
001141,false,true,1279727220000,false,BikePoints_283,"Kingsway, Covent Garden",
001117,false,true,1279727580000,false,BikePoints_284,"Lambeth North Station, Waterloo",
001187,false,true,1279727880000,false,BikePoints_286,"St. John's Wood Road, St. John's Wood",
001156,false,true,1279728060000,false,BikePoints_287,"Bedford Way, Bloomsbury",
001138,false,true,1279793820000,false,BikePoints_288,"Elizabeth Bridge, Victoria",
003493,false,true,1279794060000,false,BikePoints_289,"South Audley Street, Mayfair",
003496,false,true,1279795140000,false,BikePoints_290,"St Mary's Hospital, Paddington",
001135,false,true,1279800420000,false,BikePoints_291,"Claverton Street, Pimlico",
001214,false,true,1279800780000,false,BikePoints_293,"Kensington Olympia Station, Olympia",
001195,false,true,1279800900000,false,BikePoints_294,"St. George's Square, Pimlico",
001216,false,true,1279801080000,false,BikePoints_295,"Swan Street, The Borough",
200069,false,true,1377258960000,false,BikePoints_296,"Knaresborough Place, Earl's Court",
003498,false,true,1279801560000,false,BikePoints_297,"Geraldine Street, Elephant & Castle",
001213,false,true,1279805640000,false,BikePoints_298,"Curlew Street, Shad Thames",
001196,false,true,1279808160000,false,BikePoints_299,"Vincent Square, Westminster",
001217,false,true,1279808700000,false,BikePoints_300,"Serpentine Car Park, Hyde Park",
001152,false,true,1279809000000,false,BikePoints_301,"Marylebone Lane, Marylebone",
003492,false,true,1279812360000,false,BikePoints_302,"Putney Pier, Wandsworth",
001132,false,true,1279812720000,false,BikePoints_303,"Albert Gate, Hyde Park",
003497,false,true,1279816260000,false,BikePoints_306,"Rathbone Street, Fitzrovia",
001157,false,true,1279816500000,false,BikePoints_307,"Black Lion Gate, Kensington Gardens",
001189,false,true,1279816740000,false,BikePoints_308,"Long Lane , Bermondsey",
001192,false,true,1279875060000,false,BikePoints_309,"Embankment (Savoy), Strand",
001205,false,true,1279879560000,false,BikePoints_310,"Black Prince Road, Vauxhall",
003494,false,true,1279880100000,false,BikePoints_311,"Foley Street, Fitzrovia",
001130,false,true,1279880340000,false,BikePoints_312,"Grove End Road, St. John's Wood",
003495,false,true,1279880520000,false,BikePoints_313,"Wells Street, Fitzrovia",
003485,false,true,1279884480000,false,BikePoints_314,"Tyers Gate, Bermondsey",
001199,false,true,1279884660000,false,BikePoints_315,"The Tennis Courts, The Regent's Park",
000968,false,true,1279884840000,false,BikePoints_316,"Warwick Row, Westminster",1539845760000
001208,false,true,1279885080000,false,BikePoints_317,"Dickens Square, Borough",
001197,false,true,1279885320000,false,BikePoints_318,"Sackville Street, Mayfair",
003500,false,true,1279890360000,false,BikePoints_319,"Baldwin Street, St. Luke's",
001148,false,true,1279890840000,false,BikePoints_320,"Queen Mother Sports Centre, Victoria",
002637,false,true,1279891020000,false,BikePoints_321,"Bermondsey Street, Bermondsey",
003502,false,true,1279891920000,false,BikePoints_322,"Palissy Street, Shoreditch",
003501,false,true,1279892040000,false,BikePoints_323,"Clifton Street, Shoreditch",
001200,false,true,1279894920000,false,BikePoints_324,"Ontario Street, Elephant & Castle",
001158,false,true,1279896660000,false,BikePoints_325,"St. Martin's Street, West End",
001131,false,true,1279896840000,false,BikePoints_326,"Graham Street, Angel",
001128,false,true,1280133420000,false,BikePoints_327,"New North Road 1, Hoxton",
002641,false,true,1280133540000,false,BikePoints_328,"New North Road 2, Hoxton",
002636,false,true,1280133720000,false,BikePoints_329,"Prince Albert Road, The Regent's Park",
001203,false,true,1280141280000,false,BikePoints_330,"Eastbourne Mews, Paddington",
001211,false,true,1280141460000,false,BikePoints_331,"Bunhill Row, Moorgate",
002633,false,true,1280142540000,false,BikePoints_333,"Palace Gardens Terrace, Notting Hill",
002635,false,true,1280147580000,false,BikePoints_334,"Concert Hall Approach 1, South Bank",
001207,false,true,1280152560000,false,BikePoints_335,"Tavistock Street, Covent Garden",
001212,false,true,1280152800000,false,BikePoints_336,"Concert Hall Approach 2, South Bank",
002589,false,true,1280153100000,false,BikePoints_337,"Pembridge Villas, Notting Hill",
001202,false,true,1280158740000,false,BikePoints_338,"Wellington Street , Strand",
200029,false,true,1380288900000,false,BikePoints_615,"Finlay Street, Fulham",
200098,false,true,,false,BikePoints_616,"Aintree Street, Fulham",
200028,false,true,1380531540000,false,BikePoints_617,"Elysium Place, Fulham",
300003,false,true,1380546540000,false,BikePoints_618,"Eel Brook Common, Walham Green",
300012,false,true,1380552360000,false,BikePoints_619,"Irene Road, Parsons Green",
300010,false,true,1380629040000,false,BikePoints_620,"Surrey Lane, Battersea",
200091,false,true,1380899280000,false,BikePoints_621,"Wandsworth Town Station, Wandsworth",
200172,false,true,1380901680000,false,BikePoints_622,"Lansdowne Road, Ladbroke Grove",
200186,false,true,1381135320000,false,BikePoints_623,"Nantes Close, Wandsworth",
200173,false,true,1381224240000,false,BikePoints_624,"Courland Grove, Wandsworth Road",
200190,false,true,1381227480000,false,BikePoints_625,"Queen's Circus, Battersea Park",
