install_date,locked,installed,place_id,removal_date,terminal_name,temporary,common_name
1326293640000,false,true,BikePoints_461,,200013,true,"Aston Street, Stepney"
1326294600000,false,true,BikePoints_462,,200105,false,"Bonny Street, Camden Town"
,false,true,BikePoints_463,,200093,false,"Thurtle Road, Haggerston"
1326304980000,false,true,BikePoints_464,,200082,false,"St. Mary & St. Michael Church, Stepney"
1333613280000,false,true,BikePoints_465,,200152,false,"Pitfield Street North,Hoxton"
1326360000000,false,true,BikePoints_466,,200158,false,"Whiston Road, Haggerston"
1326374040000,false,true,BikePoints_467,,200168,false,"Southern Grove, Bow"
1326375720000,false,true,BikePoints_468,,200150,false,"Cantrell Road, Bow"
1326381060000,false,true,BikePoints_469,,022178,false,"Lindfield Street, Poplar"
1326790620000,false,true,BikePoints_470,,200174,false,"Mostyn Grove, Bow"
1326790860000,false,true,BikePoints_471,,200006,false,"Hewison Street, Old Ford"
1326791160000,false,true,BikePoints_472,,200019,false,"Malmesbury Road, Bow"
1326816540000,false,true,BikePoints_473,,022167,false,"Millharbour, Millwall"
1326822960000,false,true,BikePoints_474,,200155,false,"Gascoyne Road, Victoria Park"
1326825480000,false,true,BikePoints_475,,200004,false,"Lightermans Road, Millwall"
1326962100000,false,true,BikePoints_476,,200009,false,"Stebondale Street, Cubitt Town"
1326963780000,false,true,BikePoints_477,,200018,false,"Spindrift Avenue, Millwall"
1326965580000,false,true,BikePoints_478,,200012,false,"Stepney Green Station, Stepney"
1326966240000,false,true,BikePoints_479,,200156,false,"Pott Street, Bethnal Green"
1326975420000,false,true,BikePoints_480,,200115,false,"Flamborough Street, Limehouse"
1326996480000,false,true,BikePoints_481,,200022,false,"Saunders Ness Road, Cubitt Town"
1326996720000,false,true,BikePoints_482,,200052,false,"Exhibition Road Museums 2, South Kensington"
1327088280000,false,true,BikePoints_483,,022166,false,"Albert Gardens, Stepney"
1327339740000,false,true,BikePoints_484,,022172,false,"Bromley High Street, Bow"
1327255440000,false,true,BikePoints_485,,022173,false,"Old Ford Road, Bethnal Green"
1327338660000,false,true,BikePoints_486,,022174,false,"Granby Street, Shoreditch"
1327936860000,false,true,BikePoints_487,,022175,false,"Canton Street, Poplar"
1327254960000,false,true,BikePoints_488,,022176,false,"Reardon Street, Wapping"
1327087920000,false,true,BikePoints_489,,022177,false,"Christian Street, Whitechapel"
,false,true,BikePoints_490,,200090,false,"Pennington Street, Wapping"
1327256220000,false,true,BikePoints_491,,200249,false,"Queen Mary's, Mile End"
1327256520000,false,true,BikePoints_492,,200230,false,"Maplin Street, Mile End"
1327433220000,false,true,BikePoints_494,,200233,false,"South Quay East, Canary Wharf"
1327340460000,false,true,BikePoints_495,,200252,false,"Bow Church Station, Bow"
1327400820000,false,true,BikePoints_496,,200255,false,"Devons Road, Bow"
1327398420000,false,true,BikePoints_497,,200242,false,"Merchant Street, Bow"
1327398660000,false,true,BikePoints_498,,200251,false,"Bow Road Station, Bow"
1327407960000,false,true,BikePoints_499,,200011,false,"Furze Green, Bow"
1327430040000,false,true,BikePoints_500,,200148,false,"Ansell House, Stepney"
1327430220000,false,true,BikePoints_501,,200073,false,"Cephas Street, Bethnal Green"
1563957840000,false,true,BikePoints_502,,200241,false,"Bonner Gate, Victoria Park"
1327492920000,false,true,BikePoints_503,,200250,false,"Cleveland Way, Stepney"
1327937820000,false,true,BikePoints_504,,200243,false,"St. John's Park, Cubitt Town"
1327937460000,false,true,BikePoints_505,,200038,false,"Ackroyd Drive, Bow"
1327938660000,false,true,BikePoints_506,,200036,false,"Bell Lane, Liverpool Street"
1327938420000,false,true,BikePoints_507,,200131,false,"Clarkson Street, Bethnal Green"
1327938180000,false,true,BikePoints_508,,200157,false,"Fournier Street, Whitechapel"
1327938120000,false,true,BikePoints_509,,200253,false,"Fore Street, Guildhall"
,false,true,BikePoints_510,,200238,false,"Westferry DLR, Limehouse"
1327937940000,false,true,BikePoints_511,,200256,false,"Sutton Street, Shadwell"
1328112600000,false,true,BikePoints_512,,200083,false,"Pritchard's Road, Bethnal Green"
,false,true,BikePoints_513,,200162,false,"Watney Market, Stepney"
1328201520000,false,true,BikePoints_514,,200008,false,"Portman Square, Marylebone"
,false,true,BikePoints_515,,200080,false,"Russell Gardens, Olympia"
1328202420000,false,true,BikePoints_516,,200089,false,"Chrisp Street Market, Poplar"
1326790860000,false,true,BikePoints_517,,200027,false,"Ford Road, Old Ford"
,false,true,BikePoints_518,,200041,false,"Antill Road, Mile End"
,false,true,BikePoints_519,,200254,false,"Teviot Street, Poplar"
1446485340000,false,true,BikePoints_781,,300032,false,"Victoria & Albert Museum, South Kensington"
1446485820000,false,true,BikePoints_782,,300210,false,"Halford Road, West Kensington"
1448529660000,false,true,BikePoints_783,,300213,false,"Monier Road, Hackney Wick"
1452789240000,false,true,BikePoints_784,,300200,false,"East Village, Queen Elizabeth Olympic Park"
1451908440000,false,true,BikePoints_785,,300233,false,"Aquatic Centre, Queen Elizabeth Olympic Park"
1451918160000,false,true,BikePoints_786,,300029,false,"Lee Valley VeloPark, Queen Elizabeth Olympic Park"
1451900700000,false,true,BikePoints_787,,300227,false,"Timber Lodge, Queen Elizabeth Olympic Park"
1451906880000,false,true,BikePoints_788,,300226,false,"Copper Box Arena, Queen Elizabeth Olympic Park"
1452507000000,false,true,BikePoints_789,,300021,false,"Podium, Queen Elizabeth Olympic Park"
1452687420000,false,true,BikePoints_790,,300234,false,"Stratford Station, Stratford"
1454926380000,false,true,BikePoints_792,,300214,false,"Blackfriars Road, Southwark"
1459424760000,false,true,BikePoints_793,,300205,false,"Cromer Street, Bloomsbury"
1456404240000,false,true,BikePoints_794,,300204,false,"Victoria Rise, Clapham Common"
1456744740000,false,true,BikePoints_795,,300203,false,"Euston Square Gardens, Euston"
1456746420000,false,true,BikePoints_796,,300201,false,"Coram Street, Bloomsbury"
1456839540000,false,true,BikePoints_797,,300211,false,"Ossulston Street, Somers Town"
1464787980000,false,true,BikePoints_798,,300212,false,"Birkenhead Street, King's Cross"
1464876480000,false,true,BikePoints_799,,300202,false,"Kings Gate House, Westminster"
1457107140000,false,true,BikePoints_800,,300248,false,"Sopwith Way, Battersea Park"
1458824640000,false,true,BikePoints_801,,300208,false,"Lavington Street, Bankside"
1464865500000,false,true,BikePoints_802,,300209,false,"Albert Square, Stockwell"
1464787860000,false,true,BikePoints_803,,300238,false,"Southwark Street, Bankside"
1459410960000,false,true,BikePoints_804,,300243,false,"Good's Way, King's Cross"
1467626400000,false,true,BikePoints_805,,300244,false,"The Metropolitan, Portobello"
1472723460000,false,true,BikePoints_806,,300241,false,"Handyside Street, King's Cross"
1466715600000,false,true,BikePoints_807,,300236,false,"Bevington Road West, North Kensington"
1461753540000,false,true,BikePoints_808,,300207,false,"Gauden Road, Clapham"
1467640800000,false,true,BikePoints_809,,300240,false,"Lincoln's Inn Fields, Holborn"
1464943200000,false,true,BikePoints_810,,300237,false,"Tate Modern, Bankside"
1469538960000,false,true,BikePoints_811,,300228,false,"Westferry Circus, Canary Wharf"
1469005200000,false,true,BikePoints_812,,300217,false,"Here East North, Queen Elizabeth Olympic Park"
1467627120000,false,true,BikePoints_813,,300224,false,"New Spring Gardens Walk, Vauxhall"
1464870060000,false,true,BikePoints_814,,300245,false,"Clapham Road, Lingham Street, Stockwell"
1462357680000,false,true,BikePoints_815,,300231,false,"Lambeth Palace Road, Waterloo"
1489065360000,false,true,BikePoints_816,,300219,false,"Here East South, Queen Elizabeth Olympic Park"
1464949140000,false,true,BikePoints_817,,300232,false,"Riverlight South, Nine Elms"
1563958740000,false,true,BikePoints_818,,300249,false,"Westminster Pier, Westminster"
1476360120000,false,true,BikePoints_819,,300246,false,"Belvedere Road 2, South Bank"
1481807940000,false,true,BikePoints_820,,300239,false,"Victory Place, Walworth"
1487335920000,false,true,BikePoints_821,,300221,false,"Battersea Power Station, Battersea Park"
1500554880000,false,true,BikePoints_826,,300242,false,"Allington Street, Victoria"
1517788800000,false,true,BikePoints_827,,300247,false,"Cranmer Road, Stockwell"
1517788800000,false,true,BikePoints_828,,300225,false,"Normandy Road, Stockwell"
1517443200000,false,true,BikePoints_829,,300230,false,"Wynne Road, Stockwell"
1517961600000,false,true,BikePoints_830,,300229,false,"Sidney Road, Stockwell"
1517961600000,false,true,BikePoints_831,,300215,false,"St John's Crescent, Brixton"
1517961600000,false,true,BikePoints_832,,200240,false,"Ferndale Road, Brixton"
1517875200000,false,true,BikePoints_833,,300206,false,"Saltoun Road, Brixton"
1529449200000,false,true,BikePoints_834,,300216,false,"Gas Holders, Battersea Park"
,false,true,BikePoints_835,,300220,false,"Farringdon Street, Holborn"
,false,true,BikePoints_836,,300235,false,"York Way, Kings Cross"
1539254700000,false,true,BikePoints_838,,300222,false,"Fore Street Avenue, Guildhall"
1544611140000,false,true,BikePoints_839,,200144,false,"Sea Containers, South Bank"
1599752640000,false,true,BikePoints_840,,002679,false,"George Row, Bermondsey"
,false,true,BikePoints_841,,002667,false,"Tower Wharf, Bermondsey"
1600856400000,false,true,BikePoints_842,,300250,false,"Temple Gardens, Temple"
1608298140000,false,true,BikePoints_844,,300252,false,"Canada Water Station, Rotherhithe"
1608303660000,false,true,BikePoints_845,,300253,false,"Bermondsey Station, Bermondsey"
1279289760000,false,true,BikePoints_169,,003477,false,"Porchester Place, Paddington"
1279290180000,false,true,BikePoints_170,,001057,false,"Hardwick Street, Clerkenwell"
1279291200000,false,true,BikePoints_171,,003459,false,"Collingham Gardens, Earl's Court"
1279291500000,false,true,BikePoints_172,,001124,false,"Sumner Place, South Kensington"
1279292700000,false,true,BikePoints_173,,001176,false,"Waterloo Road, South Bank"
1279295940000,false,true,BikePoints_174,,001100,false,"Strand, Strand"
1529674980000,false,true,BikePoints_175,,000997,false,"Worship Street, Shoreditch"
1279297560000,false,true,BikePoints_176,,001173,false,"Gloucester Terrace, Bayswater"
1279297740000,false,true,BikePoints_177,,001122,false,"Ashley Place, Victoria"
1279297920000,false,true,BikePoints_178,,003460,false,"Warwick Square, Pimlico"
1279298220000,false,true,BikePoints_180,,001126,false,"North Audley Street, Mayfair"
1279298460000,false,true,BikePoints_181,,003473,false,"Belgrave Square, Belgravia"
1279363140000,false,true,BikePoints_182,,001166,false,"Bell Street , Marylebone"
1279364160000,false,true,BikePoints_183,,001165,false,"Riverlight North, Nine Elms"
1279364280000,false,true,BikePoints_184,,001164,false,"Portland Place, Marylebone"
1279365360000,false,true,BikePoints_185,,001174,false,"Alderney Street, Pimlico"
1279365480000,false,true,BikePoints_186,,001167,false,"South Wharf Road, Paddington"
1279365720000,false,true,BikePoints_187,,001172,false,"Queen's Gate (South), South Kensington"
1279376760000,false,true,BikePoints_188,,001112,false,"Nutford Place, Marylebone"
1279377180000,false,true,BikePoints_189,,001104,false,"Claremont Square, Angel"
1279381080000,false,true,BikePoints_190,,001106,false,"Rampayne Street, Pimlico"
1279383120000,false,true,BikePoints_191,,001075,false,"Hyde Park Corner, Hyde Park"
1279383300000,false,true,BikePoints_192,,001163,false,"Wardour Street, Soho"
1279392479356,false,true,BikePoints_193,,000963,false,"Bankside Mix, Bankside"
1279392479395,false,true,BikePoints_194,,000960,false,"Hop Exchange, The Borough"
1279392479432,false,true,BikePoints_195,,000959,false,"Milroy Walk, South Bank"
1279392479471,false,true,BikePoints_196,,000961,false,"Union Street, The Borough"
1279392479520,false,true,BikePoints_197,,000962,false,"Stamford Street, South Bank"
1279441800000,false,true,BikePoints_199,,001080,false,"Great Tower Street, Monument"
1279441920000,false,true,BikePoints_200,,001105,false,"LMU Commercial Road, Whitechapel"
1279444080000,false,true,BikePoints_201,,001162,false,"Dorset Square, Marylebone"
1279444320000,false,true,BikePoints_202,,001102,false,"Leman Street, Aldgate"
1279445580000,false,true,BikePoints_203,,001040,false,"West Smithfield Rotunda, Farringdon"
1279466640000,false,true,BikePoints_204,,003468,false,"Margery Street, Clerkenwell"
1279471380000,false,true,BikePoints_206,,001171,false,"New Road 1 , Whitechapel"
1279558140000,false,true,BikePoints_207,,001169,false,"Grosvenor Crescent, Belgravia"
1279472580000,false,true,BikePoints_208,,001175,false,"Mallory Street, Marylebone"
1279535160000,false,true,BikePoints_210,,003476,false,"Hinde Street, Marylebone"
1279535820000,false,true,BikePoints_211,,003469,false,"Cadogan Place, Knightsbridge"
1279536840000,false,true,BikePoints_212,,003487,false,"Campden Hill Road, Notting Hill"
1279537020000,false,true,BikePoints_213,,001109,false,"Wellington Arch, Hyde Park"
1279537200000,false,true,BikePoints_214,,001079,false,"Endsleigh Gardens, Euston"
1279537380000,false,true,BikePoints_215,,001092,false,"Moorfields, Moorgate"
1279537920000,false,true,BikePoints_216,,003479,false,"Old Brompton Road, South Kensington"
1279538040000,false,true,BikePoints_217,,002587,false,"Wormwood Street, Liverpool Street"
1279543740000,false,true,BikePoints_218,,003486,false,"St. Luke's Church, Chelsea"
1279545900000,false,true,BikePoints_219,,001183,false,"Bramham Gardens, Earl's Court"
1279546320000,false,true,BikePoints_220,,001179,false,"Chelsea Green, Chelsea"
1279552200000,false,true,BikePoints_221,,001170,false,"Horseferry Road, Westminster"
1279614120000,false,true,BikePoints_222,,001101,false,"Knightsbridge, Hyde Park"
1279614420000,false,true,BikePoints_223,,003481,false,"Rodney Road , Walworth"
1279615020000,false,true,BikePoints_224,,001150,false,"Queensway, Kensington Gardens"
1279616280000,false,true,BikePoints_225,,001182,false,"Notting Hill Gate Station, Notting Hill"
1279616520000,false,true,BikePoints_226,,003488,false,"Charles II Street, West End"
1279616700000,false,true,BikePoints_227,,003470,false,"Great Percy Street, Clerkenwell"
1279616880000,false,true,BikePoints_228,,001067,false,"St. James's Square, St. James's"
1279617780000,false,true,BikePoints_229,,001151,false,"Whitehall Place, Strand"
1279618020000,false,true,BikePoints_230,,001144,false,"Poured Lines, Bankside"
1279622820000,false,true,BikePoints_231,,001089,false,"Queen's Gate (Central), South Kensington"
1279623240000,false,true,BikePoints_232,,001139,false,"Carey Street, Holborn"
1279624260000,false,true,BikePoints_233,,001153,false,"Pall Mall East, West End"
1279624680000,false,true,BikePoints_234,,001081,false,"Liverpool Road (N1 Centre), Angel"
1279625640000,false,true,BikePoints_235,,001154,false,"Kennington Road  , Vauxhall"
1279625940000,false,true,BikePoints_236,,003483,false,"Fashion Street, Whitechapel"
1279799040000,false,true,BikePoints_237,,003467,false,"Dock Street, Wapping"
1279627920000,false,true,BikePoints_238,,001099,false,"Frampton Street, Paddington"
1279628160000,false,true,BikePoints_239,,001090,false,"Warren Street Station, Euston"
1279628280000,false,true,BikePoints_240,,003472,false,"Colombo Street, Southwark"
1279628640000,false,true,BikePoints_242,,003482,false,"Beaumont Street, Marylebone"
1279628940000,false,true,BikePoints_243,,001103,false,"Gloucester Street, Pimlico"
1279629240000,false,true,BikePoints_244,,001145,false,"Earnshaw Street , Covent Garden"
1279629660000,false,true,BikePoints_245,,001140,false,"Grosvenor Road, Pimlico"
1279639740000,false,true,BikePoints_246,,001159,false,"Berry Street, Clerkenwell"
1279639920000,false,true,BikePoints_247,,001091,false,"St. John's Wood Church, The Regent's Park"
1279640160000,false,true,BikePoints_248,,001088,false,"Triangle Car Park, Hyde Park"
1279640400000,false,true,BikePoints_249,,001137,false,"Harper Road, The Borough"
1279641000000,false,true,BikePoints_250,,003440,false,"Royal Avenue 1, Chelsea"
1279700160000,false,true,BikePoints_251,,001161,false,"Brushfield Street, Liverpool Street"
1279700640000,false,true,BikePoints_252,,001111,false,"Jubilee Gardens, South Bank"
1279700820000,false,true,BikePoints_253,,001051,false,"Shoreditch Park, Hoxton"
,false,true,BikePoints_520,,200234,false,"Bancroft Road, Bethnal Green"
,false,true,BikePoints_521,,200030,false,"Driffield Road, Old Ford"
,false,true,BikePoints_522,,200161,false,"Clinton Road, Mile End"
,false,true,BikePoints_523,,200160,false,"Langdon Park, Poplar"
1328515080000,false,true,BikePoints_524,,200017,false,"Lancaster Gate , Bayswater"
1643301180000,false,true,BikePoints_525,,200153,false,"Blythe Road, Olympia"
,false,true,BikePoints_526,,200143,false,"Lancaster Drive, Blackwall"
1328777280000,false,true,BikePoints_527,,200154,false,"Hansard Mews, Holland Park"
1328777880000,false,true,BikePoints_528,,200088,false,"Clarges Street, Mayfair"
,false,true,BikePoints_529,,200010,false,"Manresa Road, Chelsea"
,false,true,BikePoints_530,,200146,false,"Newby Place, Poplar"
1328778840000,false,true,BikePoints_531,,200167,false,"Twig Folly Bridge, Mile End"
1328886360000,false,true,BikePoints_532,,200163,false,"Jubilee Plaza, Canary Wharf"
,false,true,BikePoints_533,,200165,false,"Wellington Row, Bethnal Green"
,false,true,BikePoints_534,,200159,false,"Goldsmith's Row, Haggerston"
,false,true,BikePoints_535,,200145,false,"Gloucester Avenue, Camden Town"
,false,true,BikePoints_536,,200024,false,"Queensbridge Road, Haggerston"
1330352880000,false,true,BikePoints_537,,200239,false,"Old Montague Street, Whitechapel"
,false,true,BikePoints_538,,200050,false,"Naval Row, Blackwall"
,false,true,BikePoints_539,,200151,false,"Hoxton Station, Hoxton"
,false,true,BikePoints_540,,200134,false,"Albany Street, The Regent's Park"
,false,true,BikePoints_541,,200096,false,"Green Park Station, Mayfair"
,false,true,BikePoints_542,,200147,false,"Salmon Lane, Limehouse"
,false,true,BikePoints_543,,200065,false,"Lansdowne Walk, Ladbroke Grove"
,false,true,BikePoints_544,,200051,false,"Percival Street, Finsbury"
,false,true,BikePoints_545,,200070,false,"Arlington Road, Camden Town"
,false,true,BikePoints_546,,200044,false,"New Fetter Lane, Holborn"
,false,true,BikePoints_547,,200127,false,"East India DLR, Blackwall"
,false,true,BikePoints_548,,200076,false,"Westminster Bridge Road, Elephant & Castle"
,false,true,BikePoints_549,,200132,false,"Gaywood  Street, Elephant & Castle"
,false,true,BikePoints_550,,200102,false,"Harford Street, Mile End"
1330071720000,false,true,BikePoints_551,,200066,false,"Import Dock, Canary Wharf"
,false,true,BikePoints_552,,200149,false,"Watney Street, Shadwell"
,false,true,BikePoints_553,,200064,false,"Regent's Row , Haggerston"
,false,true,BikePoints_554,,200078,false,"Aberfeldy Street, Poplar"
,false,true,BikePoints_556,,200138,false,"Heron Quays DLR, Canary Wharf"
,false,true,BikePoints_557,,200203,false,"King Edward Street, St Pauls"
1399635120000,false,true,BikePoints_558,,200048,false,"Page Street, Westminster"
,false,true,BikePoints_559,,200111,false,"Abbotsbury Road, Holland Park"
,false,true,BikePoints_560,,200015,false,"Ladbroke Grove Central, Ladbroke Grove"
1330503540000,false,true,BikePoints_561,,200037,false,"Rectory Square, Stepney"
1330503420000,false,true,BikePoints_562,,200074,false,"Bury Place, Holborn"
,false,true,BikePoints_563,,200232,false,"Preston's Road, Cubitt Town"
,false,true,BikePoints_564,,200068,false,"Somerset House, Strand"
,false,true,BikePoints_565,,200135,false,"Selby Street, Whitechapel"
1330937940000,false,true,BikePoints_566,,200141,false,"Westfield Ariel Way, White City"
,false,true,BikePoints_568,,200110,false,"Bishop's Bridge Road West, Bayswater"
,false,true,BikePoints_569,,200248,false,"Pitfield Street Central, Hoxton"
1330773180000,false,true,BikePoints_570,,200099,false,"Upper Bank Street, Canary Wharf"
1330620180000,false,true,BikePoints_571,,200061,false,"Westfield Southern Terrace ,Shepherd's Bush"
,false,true,BikePoints_572,,200026,false,"Greenland Road, Camden Town"
1331796060000,false,true,BikePoints_573,,200001,false,"Limerston Street, West Chelsea"
1333618560000,false,true,BikePoints_574,,200246,false,"Eagle Wharf Road, Hoxton"
,false,true,BikePoints_576,,200109,false,"Alpha Grove, Millwall"
,false,true,BikePoints_577,,200247,false,"Globe Town Market, Bethnal Green"
1330444680000,false,true,BikePoints_578,,200244,false,"Hollybush Gardens, Bethnal Green"
,false,true,BikePoints_579,,200128,false,"Queen Street 2, Bank"
1392208500000,false,true,BikePoints_580,,200084,false,"Doddington Grove, Kennington"
1331883540000,false,true,BikePoints_581,,200005,false,"New Cavendish Street, Marylebone"
,false,true,BikePoints_583,,200231,false,"Abingdon Green, Westminster"
,false,true,BikePoints_584,,200086,false,"Ilchester Gardens, Bayswater"
1331797200000,false,true,BikePoints_586,,200092,false,"Mudchute DLR, Cubitt Town"
1332406320000,false,true,BikePoints_587,,200101,false,"Monument Street, Monument"
1330937820000,false,true,BikePoints_588,,200071,false,"Hoxton Street, Hoxton"
,false,true,BikePoints_589,,200060,false,"Drayton Gardens, West Chelsea"
,false,true,BikePoints_590,,200236,false,"Greenberry Street, St.John's Wood"
,false,true,BikePoints_592,,200108,false,"Bishop's Bridge Road East, Bayswater"
,false,true,BikePoints_593,,200058,false,"Northdown Street, King's Cross"
1331710680000,false,true,BikePoints_594,,200226,false,"Kingsway Southbound, Strand"
,false,true,BikePoints_595,,200142,false,"Hammersmith Road, Hammersmith"
,false,true,BikePoints_596,,200237,false,"Parson's Green , Parson's Green"
,false,true,BikePoints_597,,200229,false,"Fulham Park Road, Fulham"
1501544700000,false,true,BikePoints_598,,200166,false,"Southerton Road, Hammersmith"
,false,true,BikePoints_599,,200235,false,"Manbre Road, Hammersmith"
,false,true,BikePoints_600,,200133,false,"South Lambeth Road, Vauxhall"
,false,true,BikePoints_601,,200136,false,"BBC White City, White City"
,false,true,BikePoints_602,,200211,false,"Union Grove, Wandsworth Road"
,false,true,BikePoints_603,,200137,false,"Caldwell Street, Stockwell"
,false,true,BikePoints_604,,200195,false,"St Martins Close, Camden Town"
,false,true,BikePoints_606,,200218,false,"Addison Road, Holland Park"
,false,true,BikePoints_607,,200125,false,"Putney Bridge Station, Fulham"
,false,true,BikePoints_608,,200224,false,"Colet Gardens, Hammersmith"
1380109980000,false,true,BikePoints_609,,200208,false,"Sugden Road, Clapham"
1380113460000,false,true,BikePoints_610,,200222,false,"Danvers Street, West Chelsea"
1380203940000,false,true,BikePoints_611,,200067,false,"Princedale Road , Holland Park"
1380294600000,false,true,BikePoints_612,,200175,false,"Wandsworth Rd, Isley Court, Wandsworth Road"
1380211860000,false,true,BikePoints_613,,200214,false,"Woodstock Grove, Shepherd's Bush"
1380795000000,false,true,BikePoints_614,,200025,false,"London Fields, Hackney Central"
1279700940000,false,true,BikePoints_254,,003471,false,"Chadwell Street, Angel"
1279702560000,false,true,BikePoints_255,,001147,false,"Clifton Road, Maida Vale"
1279708020000,false,true,BikePoints_256,,003484,false,"Houghton Street, Strand"
1279708140000,false,true,BikePoints_257,,001194,false,"Westminster University, Marylebone"
1279708380000,false,true,BikePoints_258,,001193,false,"Kensington Gore, Knightsbridge"
1279709100000,false,true,BikePoints_259,,001180,false,"Bourne Street, Belgravia"
1279711020000,false,true,BikePoints_260,,003489,false,"Broadwick Street, Soho"
1279711200000,false,true,BikePoints_261,,003491,false,"Princes Square, Bayswater"
1279711620000,false,true,BikePoints_262,,001095,false,"LSBU (Borough Road), Elephant & Castle"
1279712160000,false,true,BikePoints_263,,001184,false,"St. Mary Axe, Aldgate"
1279712520000,false,true,BikePoints_264,,001146,false,"Tysoe Street, Clerkenwell"
1279714320000,false,true,BikePoints_265,,003490,false,"Southwick Street, Paddington"
1279714560000,false,true,BikePoints_266,,001204,false,"Queen's Gate (North), Kensington"
1279714740000,false,true,BikePoints_267,,001155,false,"Regency Street, Westminster"
1279714920000,false,true,BikePoints_268,,001087,false,"Belgrave Road, Victoria"
1279715100000,false,true,BikePoints_269,,001209,false,"Empire Square, The Borough"
1279720380000,false,true,BikePoints_270,,001190,false,"Kennington Lane Rail Bridge, Vauxhall"
1279720920000,false,true,BikePoints_271,,001136,false,"London Zoo,  The Regent's Park"
1279721220000,false,true,BikePoints_272,,001133,false,"Baylis Road, Waterloo"
1279721400000,false,true,BikePoints_273,,001186,false,"Belvedere Road 1, South Bank"
1279721580000,false,true,BikePoints_274,,001134,false,"Warwick Road, Olympia"
1279721880000,false,true,BikePoints_275,,001191,false,"Barbican Centre, Barbican"
1279723200000,false,true,BikePoints_276,,001098,false,"Lower Thames Street, Monument"
1279723320000,false,true,BikePoints_277,,001143,false,"Kensington Church Street, Kensington"
1279723500000,false,true,BikePoints_278,,001142,false,"Tooley Street, Bermondsey"
1279723740000,false,true,BikePoints_279,,001108,false,"North Wharf Road, Paddington"
1279726440000,false,true,BikePoints_280,,003462,false,"Royal Avenue 2, Chelsea"
1279726620000,false,true,BikePoints_281,,003480,false,"Smith Square, Westminster"
1279726980000,false,true,BikePoints_282,,001077,false,"Royal London Hospital, Whitechapel"
1279727220000,false,true,BikePoints_283,,001141,false,"Kingsway, Covent Garden"
1279727580000,false,true,BikePoints_284,,001117,false,"Lambeth North Station, Waterloo"
1279727880000,false,true,BikePoints_286,,001187,false,"St. John's Wood Road, St. John's Wood"
1279728060000,false,true,BikePoints_287,,001156,false,"Bedford Way, Bloomsbury"
1279793820000,false,true,BikePoints_288,,001138,false,"Elizabeth Bridge, Victoria"
1279794060000,false,true,BikePoints_289,,003493,false,"South Audley Street, Mayfair"
1279795140000,false,true,BikePoints_290,,003496,false,"St Mary's Hospital, Paddington"
1279800420000,false,true,BikePoints_291,,001135,false,"Claverton Street, Pimlico"
1279800780000,false,true,BikePoints_293,,001214,false,"Kensington Olympia Station, Olympia"
1279800900000,false,true,BikePoints_294,,001195,false,"St. George's Square, Pimlico"
1279801080000,false,true,BikePoints_295,,001216,false,"Swan Street, The Borough"
1377258960000,false,true,BikePoints_296,,200069,false,"Knaresborough Place, Earl's Court"
1279801560000,false,true,BikePoints_297,,003498,false,"Geraldine Street, Elephant & Castle"
1279805640000,false,true,BikePoints_298,,001213,false,"Curlew Street, Shad Thames"
1279808160000,false,true,BikePoints_299,,001196,false,"Vincent Square, Westminster"
1279808700000,false,true,BikePoints_300,,001217,false,"Serpentine Car Park, Hyde Park"
1279809000000,false,true,BikePoints_301,,001152,false,"Marylebone Lane, Marylebone"
1279812360000,false,true,BikePoints_302,,003492,false,"Putney Pier, Wandsworth"
1279812720000,false,true,BikePoints_303,,001132,false,"Albert Gate, Hyde Park"
1279816260000,false,true,BikePoints_306,,003497,false,"Rathbone Street, Fitzrovia"
1279816500000,false,true,BikePoints_307,,001157,false,"Black Lion Gate, Kensington Gardens"
1279816740000,false,true,BikePoints_308,,001189,false,"Long Lane , Bermondsey"
1279875060000,false,true,BikePoints_309,,001192,false,"Embankment (Savoy), Strand"
1279879560000,false,true,BikePoints_310,,001205,false,"Black Prince Road, Vauxhall"
1279880100000,false,true,BikePoints_311,,003494,false,"Foley Street, Fitzrovia"
1279880340000,false,true,BikePoints_312,,001130,false,"Grove End Road, St. John's Wood"
1279880520000,false,true,BikePoints_313,,003495,false,"Wells Street, Fitzrovia"
1279884480000,false,true,BikePoints_314,,003485,false,"Tyers Gate, Bermondsey"
1279884660000,false,true,BikePoints_315,,001199,false,"The Tennis Courts, The Regent's Park"
1279884840000,false,true,BikePoints_316,1539845760000,000968,false,"Warwick Row, Westminster"
1279885080000,false,true,BikePoints_317,,001208,false,"Dickens Square, Borough"
1279885320000,false,true,BikePoints_318,,001197,false,"Sackville Street, Mayfair"
1279890360000,false,true,BikePoints_319,,003500,false,"Baldwin Street, St. Luke's"
1279890840000,false,true,BikePoints_320,,001148,false,"Queen Mother Sports Centre, Victoria"
1279891020000,false,true,BikePoints_321,,002637,false,"Bermondsey Street, Bermondsey"
1279891920000,false,true,BikePoints_322,,003502,false,"Palissy Street, Shoreditch"
1279892040000,false,true,BikePoints_323,,003501,false,"Clifton Street, Shoreditch"
1279894920000,false,true,BikePoints_324,,001200,false,"Ontario Street, Elephant & Castle"
1279896660000,false,true,BikePoints_325,,001158,false,"St. Martin's Street, West End"
1279896840000,false,true,BikePoints_326,,001131,false,"Graham Street, Angel"
1280133420000,false,true,BikePoints_327,,001128,false,"New North Road 1, Hoxton"
1280133540000,false,true,BikePoints_328,,002641,false,"New North Road 2, Hoxton"
