temporary,common_name,terminal_name,place_id,installed,install_date,locked,removal_date
false,"Normand Park, West Kensington",300008,BikePoints_626,true,1381920300000,false,
false,"Holden Street, Battersea",200007,BikePoints_627,true,1381931400000,false,
false,"William Morris Way, Sands End",200062,BikePoints_628,true,1381414980000,false,
false,"Morie Street, Wandsworth",200187,BikePoints_629,true,1381479480000,false,
false,"Clarence Walk, Stockwell",200194,BikePoints_630,true,1381487100000,false,
false,"Battersea Park Road, Nine Elms",200183,BikePoints_631,true,1381245300000,false,
false,"Sheepcote Lane, Battersea",200176,BikePoints_632,true,1381220700000,false,
false,"Vereker Road, West Kensington",200116,BikePoints_633,true,1381402920000,false,
false,"Brook Green South, Brook Green",300002,BikePoints_634,true,1381743780000,false,
false,"Greyhound Road, Hammersmith",200215,BikePoints_635,true,1381756440000,false,
false,"South Park, Sands End",200180,BikePoints_636,true,1381846320000,false,
false,"Spencer Park, Wandsworth Common",200191,BikePoints_637,true,1381933680000,false,
false,"Falcon Road, Clapham Junction",300014,BikePoints_638,true,1381834020000,false,
false,"Coomer Place, West Kensington",200081,BikePoints_639,true,1381835700000,false,
false,"Silverthorne Road, Battersea",200179,BikePoints_640,true,1382010420000,false,
false,"Archbishop's Park, Waterloo",300025,BikePoints_641,true,1381926900000,false,
false,"Fawcett Close, Battersea",200192,BikePoints_642,true,1381934220000,false,
false,"All Saints' Road, Portobello",300026,BikePoints_643,true,1382010720000,false,
false,"Rainville Road, Hammersmith",200182,BikePoints_644,true,1382278560000,false,
false,"Great Suffolk Street, The Borough",200200,BikePoints_645,true,1382110800000,false,
false,"Buckingham Gate, Westminster",200178,BikePoints_646,true,1382084340000,false,
false,"Richmond Way, Shepherd's Bush",200181,BikePoints_647,true,1382347140000,false,
false,"Peterborough Road, Sands End",200171,BikePoints_648,true,1382352840000,false,
false,"World's End Place, West Chelsea",300009,BikePoints_649,true,1382348400000,false,
false,"St. Mark's Road, North Kensington",300034,BikePoints_650,true,1382438520000,false,
false,"Thorndike Close, West Chelsea",300030,BikePoints_651,true,1382441580000,false,
false,"Evesham Street, Avondale",300022,BikePoints_652,true,1381848540000,false,
false,"Simpson Street, Clapham Junction",200196,BikePoints_653,true,1382539860000,false,
false,"Ashmole Estate, Oval",200223,BikePoints_654,true,1382520000000,false,
false,"Crabtree Lane, Fulham",200221,BikePoints_655,true,1382611200000,false,
false,"Broomhouse Lane, Parsons Green",200040,BikePoints_656,true,1382614560000,false,
false,"Blythe Road West, Shepherd's Bush",200220,BikePoints_657,true,1382621400000,false,
false,"Ethelburga Estate, Battersea Park",300005,BikePoints_658,true,1383731100000,false,
false,"Blackfriars Station, St. Paul's",200212,BikePoints_659,true,1382697060000,false,
false,"West Kensington Station, West Kensington",300020,BikePoints_660,true,1382705340000,false,
false,"All Saints Church, Portobello",300023,BikePoints_661,true,1382887680000,false,
false,"Phene Street, Chelsea",200189,BikePoints_662,true,1382866680000,false,
false,"Clarendon Road, Avondale",200124,BikePoints_663,true,1382870040000,false,
false,"Austin Road, Battersea Park",300013,BikePoints_664,true,1382964300000,false,
false,"Smugglers Way, Wandsworth",200113,BikePoints_665,true,1382975700000,false,
false,"Shepherd's Bush Road North, Shepherd's Bush",200209,BikePoints_667,true,1383136140000,false,
false,"Ravenscourt Park Station, Hammersmith",300037,BikePoints_668,true,1383143160000,false,
false,"Teversham Lane, Stockwell",300036,BikePoints_669,true,1383147660000,false,
false,"Ashley Crescent, Battersea",200169,BikePoints_670,true,1383212640000,false,
false,"Parsons Green Station, Parsons Green",300052,BikePoints_671,true,1383217920000,false,
false,"Hibbert Street, Battersea",300051,BikePoints_673,true,1383319500000,false,
false,"Carnegie Street, King's Cross",300035,BikePoints_674,true,,false,
false,"Usk Road, Clapham Junction",200126,BikePoints_675,true,1383322320000,false,
false,"Hartington Road, Stockwell",200207,BikePoints_676,true,1383584400000,false,
false,"Heath Road, Battersea",200023,BikePoints_677,true,1383476160000,false,
false,"Esmond Street, Putney",200170,BikePoints_678,true,1383653580000,false,
false,"Orbel Street, Battersea",200114,BikePoints_679,true,1383661200000,false,
false,"Westbridge Road, Battersea",200210,BikePoints_680,true,1383657480000,false,
false,"Bishop's Avenue, Fulham",200043,BikePoints_681,true,1383733440000,false,
false,"Crisp Road, Hammersmith",200059,BikePoints_682,true,1383738240000,false,
false,"Dorothy Road, Clapham Junction",200119,BikePoints_683,true,1383750420000,false,
false,"Neville Gill Close, Wandsworth",200188,BikePoints_684,true,1383823380000,false,
false,"Osiers Road, Wandsworth",200219,BikePoints_685,true,1383827400000,false,
false,"Beryl Road, Hammersmith",200097,BikePoints_686,true,1383835560000,false,
false,"Northfields, Wandsworth",200204,BikePoints_688,true,1383915240000,false,
false,"Spanish Road, Clapham Junction",200106,BikePoints_689,true,1383918180000,false,
false,"Stanley Grove, Battersea",200199,BikePoints_690,true,1383924660000,false,
false,"Erin Close, Walham Green",200184,BikePoints_691,true,1384763520000,false,
false,"Cadogan Close, Victoria Park",200112,BikePoints_692,true,1384166220000,false,
false,"Felsham Road, Putney",300019,BikePoints_693,true,1384001160000,false,
false,"Putney Rail Station, Putney",300033,BikePoints_694,true,1384004640000,false,
false,"Islington Green, Angel",300031,BikePoints_695,true,1384172820000,false,
false,"Charing Cross Hospital, Hammersmith",300018,BikePoints_696,true,1384180020000,false,
false,"Charlotte Terrace, Angel",200129,BikePoints_697,true,1384251120000,false,
