install_date,installed,terminal_name,locked,removal_date,temporary,place_id,common_name
1279383300000,true,001163,false,,false,BikePoints_192,"Wardour Street, Soho"
1279392479356,true,000963,false,,false,BikePoints_193,"Bankside Mix, Bankside"
1279392479395,true,000960,false,,false,BikePoints_194,"Hop Exchange, The Borough"
1279392479432,true,000959,false,,false,BikePoints_195,"Milroy Walk, South Bank"
1279441800000,true,001080,false,,false,BikePoints_199,"Great Tower Street, Monument"
1279444320000,true,001102,false,,false,BikePoints_202,"Leman Street, Aldgate"
1279445580000,true,001040,false,,false,BikePoints_203,"West Smithfield Rotunda, Farringdon"
1279466640000,true,003468,false,,false,BikePoints_204,"Margery Street, Clerkenwell"
1279535160000,true,003476,false,,false,BikePoints_210,"Hinde Street, Marylebone"
1279535820000,true,003469,false,,false,BikePoints_211,"Cadogan Place, Knightsbridge"
1279537020000,true,001109,false,,false,BikePoints_213,"Wellington Arch, Hyde Park"
1279537200000,true,001079,false,,false,BikePoints_214,"Endsleigh Gardens, Euston"
1279537380000,true,001092,false,,false,BikePoints_215,"Moorfields, Moorgate"
1279616520000,true,003488,false,,false,BikePoints_226,"Charles II Street, West End"
1279616700000,true,003470,false,,false,BikePoints_227,"Great Percy Street, Clerkenwell"
1279616880000,true,001067,false,,false,BikePoints_228,"St. James's Square, St. James's"
1279617780000,true,001151,false,,false,BikePoints_229,"Whitehall Place, Strand"
1279618020000,true,001144,false,,false,BikePoints_230,"Poured Lines, Bankside"
1279623240000,true,001139,false,,false,BikePoints_232,"Carey Street, Holborn"
1279624260000,true,001153,false,,false,BikePoints_233,"Pall Mall East, West End"
1279625640000,true,001154,false,,false,BikePoints_235,"Kennington Road  , Vauxhall"
1279625940000,true,003483,false,,false,BikePoints_236,"Fashion Street, Whitechapel"
1279799040000,true,003467,false,,false,BikePoints_237,"Dock Street, Wapping"
1279628160000,true,001090,false,,false,BikePoints_239,"Warren Street Station, Euston"
1279628640000,true,003482,false,,false,BikePoints_242,"Beaumont Street, Marylebone"
1279629240000,true,001145,false,,false,BikePoints_244,"Earnshaw Street , Covent Garden"
1279629660000,true,001140,false,,false,BikePoints_245,"Grosvenor Road, Pimlico"
1279639740000,true,001159,false,,false,BikePoints_246,"Berry Street, Clerkenwell"
1279640160000,true,001088,false,,false,BikePoints_248,"Triangle Car Park, Hyde Park"
1279640400000,true,001137,false,,false,BikePoints_249,"Harper Road, The Borough"
1279700160000,true,001161,false,,false,BikePoints_251,"Brushfield Street, Liverpool Street"
1279700640000,true,001111,false,,false,BikePoints_252,"Jubilee Gardens, South Bank"
1279700820000,true,001051,false,,false,BikePoints_253,"Shoreditch Park, Hoxton"
1279700940000,true,003471,false,,false,BikePoints_254,"Chadwell Street, Angel"
1279702560000,true,001147,false,,false,BikePoints_255,"Clifton Road, Maida Vale"
1279708020000,true,003484,false,,false,BikePoints_256,"Houghton Street, Strand"
1279708380000,true,001193,false,,false,BikePoints_258,"Kensington Gore, Knightsbridge"
1279711020000,true,003489,false,,false,BikePoints_260,"Broadwick Street, Soho"
1279711200000,true,003491,false,,false,BikePoints_261,"Princes Square, Bayswater"
1279712520000,true,001146,false,,false,BikePoints_264,"Tysoe Street, Clerkenwell"
1279714320000,true,003490,false,,false,BikePoints_265,"Southwick Street, Paddington"
1279714740000,true,001155,false,,false,BikePoints_267,"Regency Street, Westminster"
1279715100000,true,001209,false,,false,BikePoints_269,"Empire Square, The Borough"
1279720380000,true,001190,false,,false,BikePoints_270,"Kennington Lane Rail Bridge, Vauxhall"
1279720920000,true,001136,false,,false,BikePoints_271,"London Zoo,  The Regent's Park"
1279721220000,true,001133,false,,false,BikePoints_272,"Baylis Road, Waterloo"
1279721580000,true,001134,false,,false,BikePoints_274,"Warwick Road, Olympia"
1279723200000,true,001098,false,,false,BikePoints_276,"Lower Thames Street, Monument"
1279723320000,true,001143,false,,false,BikePoints_277,"Kensington Church Street, Kensington"
1279723740000,true,001108,false,,false,BikePoints_279,"North Wharf Road, Paddington"
1279726440000,true,003462,false,,false,BikePoints_280,"Royal Avenue 2, Chelsea"
,true,200060,false,,false,BikePoints_589,"Drayton Gardens, West Chelsea"
,true,200236,false,,false,BikePoints_590,"Greenberry Street, St.John's Wood"
,true,200058,false,,false,BikePoints_593,"Northdown Street, King's Cross"
1331710680000,true,200226,false,,false,BikePoints_594,"Kingsway Southbound, Strand"
,true,200229,false,,false,BikePoints_597,"Fulham Park Road, Fulham"
,true,200235,false,,false,BikePoints_599,"Manbre Road, Hammersmith"
,true,200211,false,,false,BikePoints_602,"Union Grove, Wandsworth Road"
,true,200195,false,,false,BikePoints_604,"St Martins Close, Camden Town"
,true,200198,false,,false,BikePoints_605,"Seymour Place, Marylebone"
,true,200218,false,,false,BikePoints_606,"Addison Road, Holland Park"
,true,200224,false,,false,BikePoints_608,"Colet Gardens, Hammersmith"
1380109980000,true,200208,false,,false,BikePoints_609,"Sugden Road, Clapham"
1380203940000,true,200067,false,,false,BikePoints_611,"Princedale Road , Holland Park"
1380211860000,true,200214,false,,false,BikePoints_613,"Woodstock Grove, Shepherd's Bush"
,true,200098,false,,false,BikePoints_616,"Aintree Street, Fulham"
1380531540000,true,200028,false,,false,BikePoints_617,"Elysium Place, Fulham"
1380552360000,true,300012,false,,false,BikePoints_619,"Irene Road, Parsons Green"
1380899280000,true,200091,false,,false,BikePoints_621,"Wandsworth Town Station, Wandsworth"
1381224240000,true,200173,false,,false,BikePoints_624,"Courland Grove, Wandsworth Road"
1381920300000,true,300008,false,,false,BikePoints_626,"Normand Park, West Kensington"
1381933680000,true,200191,false,,false,BikePoints_637,"Spencer Park, Wandsworth Common"
1381835700000,true,200081,false,,false,BikePoints_639,"Coomer Place, West Kensington"
1381926900000,true,300025,false,,false,BikePoints_641,"Archbishop's Park, Waterloo"
1382010720000,true,300026,false,,false,BikePoints_643,"All Saints' Road, Portobello"
1382110800000,true,200200,false,,false,BikePoints_645,"Great Suffolk Street, The Borough"
1382347140000,true,200181,false,,false,BikePoints_647,"Richmond Way, Shepherd's Bush"
1382348400000,true,300009,false,,false,BikePoints_649,"World's End Place, West Chelsea"
1382441580000,true,300030,false,,false,BikePoints_651,"Thorndike Close, West Chelsea"
1381848540000,true,300022,false,,false,BikePoints_652,"Evesham Street, Avondale"
1382539860000,true,200196,false,,false,BikePoints_653,"Simpson Street, Clapham Junction"
1382611200000,true,200221,false,,false,BikePoints_655,"Crabtree Lane, Fulham"
1382697060000,true,200212,false,,false,BikePoints_659,"Blackfriars Station, St. Paul's"
1382887680000,true,300023,false,,false,BikePoints_661,"All Saints Church, Portobello"
1382870040000,true,200124,false,,false,BikePoints_663,"Clarendon Road, Avondale"
1382975700000,true,200113,false,,false,BikePoints_665,"Smugglers Way, Wandsworth"
1383136140000,true,200209,false,,false,BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush"
1383147660000,true,300036,false,,false,BikePoints_669,"Teversham Lane, Stockwell"
1383217920000,true,300052,false,,false,BikePoints_671,"Parsons Green Station, Parsons Green"
1383319500000,true,300051,false,,false,BikePoints_673,"Hibbert Street, Battersea"
1383823380000,true,200188,false,,false,BikePoints_684,"Neville Gill Close, Wandsworth"
